slot_id,product_id,role_code,eligibility_status,visible_by_default,reason
SLOT-D6B6FF156F,PRD-E9AD59995F,AIRWAY_STENT_SILICONE_Y,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SILICONE_Y; source-backed and prototype-visible.
SLOT-D6B6FF156F,PRD-7A1E356519,AIRWAY_STENT_SILICONE_Y,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SILICONE_Y; source-backed and prototype-visible.
SLOT-6A75E6D661,PRD-70B22ED90D,AIRWAY_STENT_SILICONE_HOURGLASS,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SILICONE_HOURGLASS; source-backed and prototype-visible.
SLOT-6A75E6D661,PRD-D630FEC072,AIRWAY_STENT_SILICONE_HOURGLASS,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SILICONE_HOURGLASS; source-backed and prototype-visible.
SLOT-6A75E6D661,PRD-32BD35D821,AIRWAY_STENT_SILICONE_HOURGLASS,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SILICONE_HOURGLASS; source-backed and prototype-visible.
SLOT-6A75E6D661,PRD-CB29EF7937,AIRWAY_STENT_SILICONE_HOURGLASS,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SILICONE_HOURGLASS; source-backed and prototype-visible.
SLOT-3FFB2D272E,PRD-BB11C206A4,STENT_APPLICATOR,Unverified candidate,No,Exact fit for STENT_APPLICATOR; Hidden - current U.S. status unverified.
SLOT-3FFB2D272E,PRD-2158C0F6D1,STENT_APPLICATOR,Unverified candidate,No,Exact fit for STENT_APPLICATOR; Hidden - current U.S. status unverified.
SLOT-3FFB2D272E,PRD-F00EF2568E,STENT_APPLICATOR,Unverified candidate,No,Exact fit for STENT_APPLICATOR; Hidden - current U.S. status unverified.
SLOT-3FFB2D272E,PRD-DADAA6184C,STENT_APPLICATOR,Unverified candidate,No,Exact fit for STENT_APPLICATOR; Hidden - current U.S. status unverified.
SLOT-3FFB2D272E,PRD-3BEF064A41,STENT_APPLICATOR,Prototype candidate,Yes,Primary fit for STENT_APPLICATOR; source-backed and prototype-visible.
SLOT-3FFB2D272E,PRD-F765071278,STENT_APPLICATOR,Prototype candidate,Yes,Primary fit for STENT_APPLICATOR; source-backed and prototype-visible.
SLOT-3FFB2D272E,PRD-B5E107E3AE,STENT_APPLICATOR,Prototype candidate,Yes,Primary fit for STENT_APPLICATOR; source-backed and prototype-visible.
SLOT-3FFB2D272E,PRD-0CD8E49B3D,STENT_APPLICATOR,Prototype candidate,Yes,Primary fit for STENT_APPLICATOR; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-44704ED825,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-63EDA47A7D,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-237B24FE49,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-633391A337,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-05780FEDD7,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-EB0DE6C03A,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-071DA49031,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-3D8AEACE11,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-3296D18171,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-3402724B0E,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-91F4E30038,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-BB4B62BE1F,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-B53F0F16C8,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-CBA9A6E9B4,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-A5D3D731DC,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-AF70FFC15E,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-C1653676C1,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-948F3069B3,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-BA677F5907,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-6488B1F637,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-23E592FF23,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-58DB5E4909,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-2A67871443,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-8E2214C53F,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-C65DDE0FEC,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-EC1BF76FBC,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-2E03B33575,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-29E6B2C2D0,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-BD9FC1E209,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-C37147C7D7,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-0EF1C15F6B,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-FA59BE320F,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-BDE6A1058E,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-438D71C59C,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-7389E0BD35,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-BAC7605565,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-BFE5B739F0,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-8B87F7D42B,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-2EE09F18D7,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-65629D3931,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-3C2043D9ED,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-6407CF16C1,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-04F9EBA54C,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-71B93D1EA0,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-534A17E0C9,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-F32CE903FF,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-41BE0FC18C,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-9C399CB432,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-941D1C2633,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-F227995333,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-DA836B059E,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-86009D6403,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-D09AAAFB72,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-6556097624,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-99532BAC7D,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-A8D6EE3E6F,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-ECDF9A7AFB,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-88100A4D7B,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-DB10C3EACC,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-57D0D10F0F,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-ED3B1867AC,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-55F29BC1F9,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Exact fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-A5971F1DE3,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-E0A45CB3A7,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-B20E716435,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-3A6898898E,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-F7981773F7,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-112FA15A7C,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-369E8F396B,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-2644946D4C,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-70A8B88A8D,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-8A6658D379,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-063913C3C0,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-7A4AE2E955,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-87E491F131,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-CD315440D5,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-BF31F89558,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-BBEB73374B,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-D92BDB1551,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-84F7ABC615,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden - current U.S. status unverified.
SLOT-99199F9B11,PRD-148F8BC5BA,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-DF0AB82B2D,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-82CCE45D12,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-2D588804C5,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-1A0C09927F,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-0D187D741A,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-5D09EFABDD,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-61B1C43B5C,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-71D6D8E081,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-F5CEB7234A,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-89BCEE2895,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-6124E1A326,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-21832A5DCA,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-6D8A97CC06,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-ACA2322DB2,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-AAFEA61B28,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-F9EB14C69E,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-98610CE8EB,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-D5A436E755,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-0FC4F02CEE,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-900AA8F053,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-B07610EC95,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-D29CE0D10F,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-99199F9B11,PRD-6EFB8B3386,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-733F2370BA,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-138ECF4319,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-CBD72081E8,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-FBE99854E1,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-7ACC124BE1,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-A0DF0074DB,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-7AA19EC9FD,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-6DB8E6BC3D,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-BBBE3C6465,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-D2C6029A70,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-6F74CF87DF,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-908A7EB205,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-7EE559B95F,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-81325BA145,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-0C3327D71D,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-0581A0B7D2,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-EF96863018,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-5255AADD2C,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-2CEB73CB15,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-9BBDA8D7D6,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
SLOT-99199F9B11,PRD-F980B28A34,AIRWAY_STENT_SEMS_COVERED,Unverified candidate,No,Primary fit for AIRWAY_STENT_SEMS_COVERED; Hidden until verified.
